ID,REC.WAV,TEXT,TEXT VALENCE,TEXT AROUSAL,TEXT DOMINANCE,AUDIO VALENCE,AUDIO AROUSAL,AUDIO DOMINANCE,label
subject 41_anger_sentence 5,subject 41_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.2086421251296997,-0.2323718070983886,-0.027599811553955,anger
subject 41_disgust_sentence 1,subject 41_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,0.0318095684051513,0.155419111251831,0.2805324792861938,disgust
subject 41_disgust_sentence 2,subject 41_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.0161244869232177,-0.0012072324752807,0.0815551280975341,disgust
subject 41_disgust_sentence 3,subject 41_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.1764624118804931,0.6894168853759766,0.6985082626342773,disgust
subject 41_disgust_sentence 4,subject 41_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.7798210382461548,0.3298333883285522,0.4031194448471069,disgust
subject 41_disgust_sentence 5,subject 41_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.859618067741394,0.1162207126617431,0.2214908599853515,disgust
subject 41_fear_sentence 1,subject 41_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.4825495481491089,-0.5114546418190002,-0.3472050428390503,fear
subject 41_fear_sentence 2,subject 41_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.1879372000694275,-0.2304343581199646,-0.1129072904586792,fear
subject 41_fear_sentence 3,subject 41_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.7983006834983826,-0.1195560097694397,0.0468512773513793,fear
subject 41_fear_sentence 4,subject 41_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.4928283095359802,0.0933725833892822,0.1607992649078369,fear
subject 41_fear_sentence 5,subject 41_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.8065585494041443,-0.3377823829650879,-0.114958643913269,fear
subject 41_happiness_sentence 1,subject 41_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.8199166059494019,0.1891043186187744,0.2782429456710815,happiness
subject 41_happiness_sentence 2,subject 41_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.494680643081665,0.0214089155197143,0.1112196445465087,happiness
subject 41_happiness_sentence 3,subject 41_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.1203706264495849,0.1043982505798339,0.0894166231155395,happiness
subject 41_happiness_sentence 4,subject 41_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,0.0336344242095947,-0.1628214120864868,-0.0519059896469116,happiness
subject 41_happiness_sentence 5,subject 41_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.4459947347640991,0.0448107719421386,0.1217432022094726,happiness
subject 41_sadness_sentence 1,subject 41_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.5260820388793945,-0.9672861695289612,-0.6978483200073242,sadness
subject 41_sadness_sentence 2,subject 41_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.4313481450080871,-0.8257969617843628,-0.5885498523712158,sadness
subject 41_sadness_sentence 3,subject 41_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.1116055846214294,-0.5280441045761108,-0.2618895769119262,sadness
subject 41_sadness_sentence 4,subject 41_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.1447888612747192,-0.8477042317390442,-0.5596781969070435,sadness
subject 41_sadness_sentence 5,subject 41_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.0512459874153137,-0.5200995206832886,-0.2730765342712402,sadness
subject 41_surprise_sentence 1,subject 41_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.403371512889862,-0.3896442651748657,-0.2623813152313232,surprise
subject 41_surprise_sentence 2,subject 41_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.7600408792495728,-0.5527087450027466,-0.3307732343673706,surprise
subject 41_surprise_sentence 3,subject 41_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.7525302767753601,-0.960956335067749,-0.6842408180236816,surprise
subject 41_surprise_sentence 4,subject 41_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.584632396697998,-1.0,-0.7726214528083801,surprise
subject 41_surprise_sentence 5,subject 41_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.3125354647636413,-0.1337206959724426,-0.0489646196365356,surprise
subject 42_anger_sentence 1,subject 42_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.5637773275375366,0.7240948677062988,0.7338230609893799,anger
subject 42_anger_sentence 2,subject 42_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.586359977722168,0.4195777177810669,0.5103918313980103,anger
subject 42_anger_sentence 3,subject 42_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.4678001999855041,0.4916727542877197,0.535431981086731,anger
subject 42_anger_sentence 4,subject 42_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.2483119368553161,0.3541492223739624,0.4707282781600952,anger
subject 42_anger_sentence 5,subject 42_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.1554691195487976,0.4709970951080322,0.5621371269226074,anger
subject 42_disgust_sentence 1,subject 42_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.4223204851150512,0.5404794216156006,0.6063337326049805,disgust
subject 42_disgust_sentence 2,subject 42_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.2831614017486572,0.5098011493682861,0.547752857208252,disgust
subject 42_disgust_sentence 3,subject 42_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.2080192565917968,0.761648416519165,0.7315977811813354,disgust
subject 42_disgust_sentence 4,subject 42_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.963038444519043,0.7702410221099854,0.8187688589096069,disgust
subject 42_disgust_sentence 5,subject 42_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.9707905650138856,0.2436556816101074,0.5086408853530884,disgust
subject 42_fear_sentence 1,subject 42_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.210012674331665,-0.0737900733947753,0.0361444950103759,fear
subject 42_fear_sentence 2,subject 42_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.271838903427124,-0.6929786801338196,-0.4639478921890259,fear
subject 42_fear_sentence 3,subject 42_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.7092088460922241,0.2050703763961792,0.2457393407821655,fear
subject 42_fear_sentence 4,subject 42_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.4654855132102966,0.6424113512039185,0.6584656238555908,fear
subject 42_fear_sentence 5,subject 42_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.5625741481781006,0.4367165565490722,0.4299745559692383,fear
subject 42_happiness_sentence 1,subject 42_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,1.0,0.7994308471679688,0.829684853553772,happiness
subject 42_happiness_sentence 2,subject 42_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,1.0,0.7912571430206299,0.7820537090301514,happiness
subject 42_happiness_sentence 3,subject 42_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.8751857280731201,0.7036137580871582,0.7627238035202026,happiness
subject 42_happiness_sentence 4,subject 42_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,0.1293308734893798,0.445472240447998,0.554512619972229,happiness
subject 42_happiness_sentence 5,subject 42_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.9291229248046876,0.6079025268554688,0.6406044960021973,happiness
subject 42_sadness_sentence 1,subject 42_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.5786595344543457,-1.0,-0.9082468152046204,sadness
subject 42_sadness_sentence 2,subject 42_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.2905541062355041,-0.9686742424964904,-0.6154019832611084,sadness
subject 42_sadness_sentence 3,subject 42_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.0827757716178894,-0.3344557285308838,-0.1225289106369018,sadness
subject 42_sadness_sentence 4,subject 42_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,0.1666123867034912,-0.429358959197998,-0.187125563621521,sadness
subject 42_sadness_sentence 5,subject 42_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.0269724130630493,-0.0164265632629394,0.0986311435699462,sadness
subject 42_surprise_sentence 1,subject 42_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.4432015419006347,0.1506679058074951,0.2270612716674804,surprise
subject 42_surprise_sentence 2,subject 42_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.4811984300613403,0.3891680240631103,0.4031820297241211,surprise
subject 42_surprise_sentence 3,subject 42_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.3290039896965027,0.3452349901199341,0.3672220706939697,surprise
subject 42_surprise_sentence 4,subject 42_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.1976810097694397,-0.0568158626556396,-0.0190593004226684,surprise
subject 42_surprise_sentence 5,subject 42_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.0628884434700012,0.3989953994750976,0.4322686195373535,surprise
subject 43_anger_sentence 1,subject 43_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.5760596990585327,0.340118408203125,0.3986568450927734,anger
subject 43_anger_sentence 2,subject 43_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.618043065071106,0.445360779762268,0.5138130187988281,anger
subject 43_anger_sentence 3,subject 43_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.368185818195343,0.363926887512207,0.4254872798919678,anger
subject 43_anger_sentence 4,subject 43_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,0.2286692857742309,0.3988697528839111,0.4530539512634277,anger
subject 43_anger_sentence 5,subject 43_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.6050373315811157,0.2888948917388916,0.4550385475158691,anger
subject 43_disgust_sentence 1,subject 43_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.4100074768066406,-0.1214438676834106,0.0109724998474121,disgust
subject 43_disgust_sentence 2,subject 43_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.0164873600006103,0.0509750843048095,0.0832619667053222,disgust
subject 43_disgust_sentence 3,subject 43_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,-0.2668383717536926,0.3236584663391113,0.3872997760772705,disgust
subject 43_disgust_sentence 4,subject 43_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.7749940156936646,0.0750272274017334,0.1889275312423706,disgust
subject 43_disgust_sentence 5,subject 43_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.820949375629425,-0.148080825805664,0.0662343502044677,disgust
subject 43_fear_sentence 1,subject 43_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.5873159170150757,-0.9080075025558472,-0.6729798316955566,fear
subject 43_fear_sentence 2,subject 43_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.1966729164123535,-0.4935917258262634,-0.3269467353820801,fear
subject 43_fear_sentence 3,subject 43_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.8631631731987,-0.5927283763885498,-0.3781285881996155,fear
subject 43_fear_sentence 4,subject 43_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.7251715064048767,-0.5053059458732605,-0.3357509970664978,fear
subject 43_fear_sentence 5,subject 43_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.6244910955429077,-0.286800742149353,-0.124430239200592,fear
subject 43_happiness_sentence 1,subject 43_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,1.0,0.387235164642334,0.4848455190658569,happiness
subject 43_happiness_sentence 2,subject 43_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.9606107473373412,0.4606108665466308,0.561131477355957,happiness
subject 43_happiness_sentence 3,subject 43_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.3507821559906006,0.0311601161956787,0.1778624057769775,happiness
subject 43_happiness_sentence 4,subject 43_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.1454429030418396,-0.0060303211212158,0.0137423276901245,happiness
subject 43_happiness_sentence 5,subject 43_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.9919314384460448,0.3416271209716797,0.391472578048706,happiness
subject 43_sadness_sentence 1,subject 43_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.622103214263916,-0.7976608276367188,-0.5231021642684937,sadness
subject 43_sadness_sentence 2,subject 43_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.7557153701782227,-1.0,-0.7706202268600464,sadness
subject 43_sadness_sentence 3,subject 43_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.1265232563018798,-0.9105855822563172,-0.5719792246818542,sadness
subject 43_sadness_sentence 4,subject 43_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.1092796921730041,-0.9557102918624878,-0.6396150588989258,sadness
subject 43_sadness_sentence 5,subject 43_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.094325840473175,-0.712969958782196,-0.4749879240989685,sadness
subject 43_surprise_sentence 1,subject 43_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.6086440086364746,0.30008065700531,0.3258861303329468,surprise
subject 43_surprise_sentence 2,subject 43_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.2219492197036743,0.3975830078125,0.3165149688720703,surprise
subject 43_surprise_sentence 3,subject 43_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.4582999348640442,0.2231072187423706,0.343247652053833,surprise
subject 43_surprise_sentence 4,subject 43_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.523956298828125,0.1327065229415893,0.183521032333374,surprise
subject 43_surprise_sentence 5,subject 43_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,0.150425910949707,0.0352334976196289,0.1468152999877929,surprise
subject 44_anger_sentence 1,subject 44_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.5141720771789551,0.421149730682373,0.4594678878784179,anger
subject 44_anger_sentence 2,subject 44_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.6422874331474304,0.3812594413757324,0.4237978458404541,anger
subject 44_anger_sentence 3,subject 44_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.5054980516433716,0.2957220077514648,0.3352839946746826,anger
subject 44_anger_sentence 4,subject 44_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.5784821510314941,0.3442525863647461,0.3763480186462402,anger
subject 44_anger_sentence 5,subject 44_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.2861971259117126,0.1729803085327148,0.2681719064712524,anger
subject 44_disgust_sentence 1,subject 44_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.4001629948616028,0.1433147192001342,0.2009848356246948,disgust
subject 44_disgust_sentence 2,subject 44_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,-0.3032720685005188,0.2330448627471923,0.2318780422210693,disgust
subject 44_disgust_sentence 3,subject 44_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.100122332572937,0.3113045692443847,0.3269846439361572,disgust
subject 44_disgust_sentence 4,subject 44_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.6515941619873047,0.4511944055557251,0.4745383262634277,disgust
subject 44_disgust_sentence 5,subject 44_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.6220893859863281,0.2825151681900024,0.367310881614685,disgust
subject 44_fear_sentence 1,subject 44_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.3588728904724121,-0.1212818622589111,-0.1065155267715454,fear
subject 44_fear_sentence 2,subject 44_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.2357212305068969,0.013238787651062,-0.0367221236228942,fear
subject 44_fear_sentence 3,subject 44_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.9689986705780028,-0.1030663251876831,-0.1076146364212036,fear
subject 44_fear_sentence 4,subject 44_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.6629136800765991,-0.08676278591156,-0.1916388869285583,fear
subject 44_fear_sentence 5,subject 44_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.5295461416244507,0.1469160318374633,0.0817909240722656,fear
subject 44_happiness_sentence 1,subject 44_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.7711806297302246,0.4132436513900757,0.4980874061584472,happiness
subject 44_happiness_sentence 2,subject 44_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.8527666330337524,0.4425747394561767,0.425925612449646,happiness
subject 44_happiness_sentence 3,subject 44_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.8879098892211914,0.5802243947982788,0.6003663539886475,happiness
subject 44_happiness_sentence 4,subject 44_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,0.9180947542190552,0.4870133399963379,0.5433889627456665,happiness
subject 44_happiness_sentence 5,subject 44_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.8717994689941406,0.5112993717193604,0.5327694416046143,happiness
subject 44_sadness_sentence 1,subject 44_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.7462013959884644,-0.8850916028022766,-0.6794873476028442,sadness
subject 44_sadness_sentence 2,subject 44_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.7744370698928833,-0.7037054300308228,-0.5747470259666443,sadness
subject 44_sadness_sentence 3,subject 44_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.0657770633697509,-0.5449770092964172,-0.3419138193130493,sadness
subject 44_sadness_sentence 4,subject 44_sadness_sentence 4.wav,I still loved him,0.3123333333333333,-0.3653333333333333,-0.06,-0.1717069149017334,-0.7000837326049805,-0.5082060694694519,sadness
subject 44_sadness_sentence 5,subject 44_sadness_sentence 5.wav,He was my life,0.4823333333333333,0.049,0.4013333333333334,-0.3618957996368408,-0.3210794925689697,-0.1913795471191406,sadness
subject 44_surprise_sentence 1,subject 44_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.4047430157661438,0.3642003536224365,0.4609348773956299,surprise
subject 44_surprise_sentence 2,subject 44_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.5204821825027466,0.3046455383300781,0.3327107429504394,surprise
subject 44_surprise_sentence 3,subject 44_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.3822599053382873,0.3717222213745117,0.4491053819656372,surprise
subject 44_surprise_sentence 4,subject 44_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.4739928841590881,0.4503641128540039,0.4627861976623535,surprise
subject 44_surprise_sentence 5,subject 44_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.3041754961013794,0.2619953155517578,0.2534148693084717,surprise
subject 4_anger_sentence 1,subject 4_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.4885810613632202,0.5934523344039917,0.5167261362075806,anger
subject 4_anger_sentence 2,subject 4_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.2615222930908203,0.4053037166595459,0.4444029331207275,anger
subject 4_anger_sentence 3,subject 4_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.5426552295684814,0.4493820667266845,0.5256967544555664,anger
subject 4_anger_sentence 4,subject 4_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.5255337953567505,0.4440715312957763,0.4173758029937744,anger
subject 4_anger_sentence 5,subject 4_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.7213164567947388,0.4751451015472412,0.5526037216186523,anger
subject 4_disgust_sentence 1,subject 4_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.491919994354248,-0.1491567492485046,-0.0280198454856872,disgust
subject 4_disgust_sentence 2,subject 4_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,-0.2137964367866516,0.1962175369262695,0.1403630971908569,disgust
subject 4_disgust_sentence 3,subject 4_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.0384931564331054,0.1820724010467529,0.1281565427780151,disgust
subject 4_disgust_sentence 4,subject 4_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.4038929343223572,-0.1252883076667785,-0.0678261518478393,disgust
subject 4_disgust_sentence 5,subject 4_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,0.2266720533370971,0.4909852743148803,0.478217601776123,disgust
subject 4_fear_sentence 1,subject 4_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.3710702061653137,0.3863314390182495,0.3146306276321411,fear
subject 4_fear_sentence 2,subject 4_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.4209106564521789,-0.1391616463661193,-0.0753914713859558,fear
subject 4_fear_sentence 3,subject 4_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.7256730794906616,0.0057247877120971,0.0806907415390014,fear
subject 4_fear_sentence 4,subject 4_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.6445751190185547,0.0115469694137573,0.0066751241683959,fear
subject 4_fear_sentence 5,subject 4_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.876089334487915,0.0818082094192504,0.1230412721633911,fear
subject 4_happiness_sentence 1,subject 4_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.7433443069458008,0.6846399307250977,0.6181210279464722,happiness
subject 4_happiness_sentence 2,subject 4_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.1866047382354736,0.3167155981063843,0.3487502336502075,happiness
subject 4_happiness_sentence 3,subject 4_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,-0.0270208120346069,0.3451697826385498,0.3374372720718384,happiness
subject 4_happiness_sentence 4,subject 4_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.6465551257133484,0.3454564809799194,0.3015002012252807,happiness
subject 4_happiness_sentence 5,subject 4_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.3235485553741455,0.3767406940460205,0.362223744392395,happiness
subject 4_sadness_sentence 1,subject 4_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.5927653312683105,-0.263862669467926,-0.1431124806404113,sadness
subject 4_sadness_sentence 2,subject 4_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.6280713081359863,-0.4197394847869873,-0.273097276687622,sadness
subject 4_sadness_sentence 3,subject 4_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.0180193185806274,-0.439091145992279,-0.2764772772789001,sadness
subject 4_sadness_sentence 4,subject 4_sadness_sentence 4.wav,I still loved him,0.3123333333333333,-0.3653333333333333,-0.06,-0.2289006114006042,-0.4017923474311828,-0.2328900098800659,sadness
subject 4_sadness_sentence 5,subject 4_sadness_sentence 5.wav,He was my life,0.4823333333333333,0.049,0.4013333333333334,-0.163627028465271,-0.2907733917236328,-0.087795078754425,sadness
subject 4_surprise_sentence 1,subject 4_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.5651271939277649,0.6403284072875977,0.654334545135498,surprise
subject 4_surprise_sentence 2,subject 4_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.3599452972412109,0.2748364210128784,0.3352000713348388,surprise
subject 4_surprise_sentence 3,subject 4_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.5224303007125854,0.3070156574249267,0.2154574394226074,surprise
subject 4_surprise_sentence 4,subject 4_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.2754310965538025,0.2402729988098144,0.287987470626831,surprise
subject 4_surprise_sentence 5,subject 4_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,0.4458363056182861,0.3906866312026977,0.4395220279693603,surprise
